artifact_id,artifact_type,path,mutation_types,environments,risk_level,autonomy_mode,intent,confidence,canonical_status,owner_status,evidence_status,blocked_claims,next_action,matched_terms
24f801bc5789,script,scripts/cache_warmup.py,"configuration,queue_stream",unknown,high,prepare,ambiguous_operational_access,medium,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,map to canonical automation or document exception,configuration:config | queue_stream:Redis
59d407beff60,script,scripts/check_config_service_duplicates.py,configuration,prod,medium,recommend,validation_or_reporting,medium,non_canonical_or_unknown,missing_or_unknown,missing,cannot claim canonical operating path | cannot claim owner-approved | cannot claim evidence-backed safety,map to canonical automation or document exception,configuration:config
2b9f0724a332,script,scripts/classify_market_cap.py,database,unknown,high,prepare,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,missing,cannot claim canonical operating path | cannot claim owner-approved | cannot claim evidence-backed safety | cannot claim autonomous execution readiness,map to canonical automation or document exception,database:DB | database:insert
01919984914d,script,scripts/compare_schema.py,database,unknown,low,observe,validation_or_reporting,medium,non_canonical_or_unknown,missing_or_unknown,missing,cannot claim canonical operating path | cannot claim owner-approved | cannot claim evidence-backed safety,map to canonical automation or document exception,database:DB
84adf37dc008,script,scripts/copy_market_data.py,"database,broker_order","prod,staging,dev",critical,blocked,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,missing,cannot claim canonical operating path | cannot claim owner-approved | cannot claim evidence-backed safety | cannot claim autonomous execution readiness,block or require controlled owner review before use,database:Database | database:INSERT | broker_order:ORDER | broker_order:Trading
366c0ff62817,script,scripts/data-migration.py,"database,configuration,broker_order,queue_stream","prod,staging,dev",critical,blocked,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,missing,cannot claim canonical operating path | cannot claim owner-approved | cannot claim evidence-backed safety | cannot claim autonomous execution readiness,block or require controlled owner review before use,database:migration | database:database | database:DELETE | configuration:config | broker_order:ORDER | queue_stream:redis
e8a72c5e83bd,script,scripts/database_fixes/find_and_update_code.py,"database,configuration",test,high,prepare,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,map to canonical automation or document exception,database:Database | database:Update | configuration:configuration
cbb513d6b537,script,scripts/decrypt_secrets.py,configuration,unknown,high,prepare,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,missing,cannot claim canonical operating path | cannot claim owner-approved | cannot claim evidence-backed safety | cannot claim autonomous execution readiness,map to canonical automation or document exception,configuration:secrets | configuration:encrypted | configuration:Decrypt
b670479e79ca,script,scripts/deep_code_analyzer.py,"database,queue_stream",unknown,high,prepare,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,missing,cannot claim canonical operating path | cannot claim owner-approved | cannot claim evidence-backed safety | cannot claim autonomous execution readiness,map to canonical automation or document exception,database:schema | queue_stream:Redis
d4bdd02e299c,script,scripts/dev_validation/seed_positions_sidecar_positive_fixture.py,"deployment,database,infrastructure,configuration,broker_order,queue_stream",dev,high,prepare,operational_mutation,high,non_canonical_or_unknown,missing_or_unknown,missing,cannot claim canonical operating path | cannot claim owner-approved | cannot claim evidence-backed safety | cannot claim autonomous execution readiness,map to canonical automation or document exception,deployment:Release | database:schema | database:INSERT | infrastructure:Docker | configuration:config | configuration:.env | broker_order:broker | queue_stream:redis
b7eed14cf31c,script,scripts/encrypt_secrets.py,"database,configuration",unknown,high,prepare,state_mutation_candidate,high,non_canonical_or_unknown,present,missing,cannot claim canonical operating path | cannot claim evidence-backed safety | cannot claim autonomous execution readiness,map to canonical automation or document exception,database:create | configuration:config | configuration:secrets | configuration:Encrypt
1812c692e0e6,script,scripts/enforce_config_hot_reload_guardrail.py,configuration,unknown,high,prepare,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,map to canonical automation or document exception,configuration:config
41e55916911a,script,scripts/enforce_instrument_key_contract.py,none_detected,test,low,observe,no_mutation_detected,low,not_mutation_capable,missing_or_unknown,present,cannot claim owner-approved,assign owner boundary,
a06d0fa13441,script,scripts/enforce_no_env_no_hardcoded_ports.py,configuration,test,high,prepare,ambiguous_operational_access,medium,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,map to canonical automation or document exception,configuration:config
c56ffb7369da,script,scripts/extract_model_schema.py,database,unknown,high,prepare,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,missing,cannot claim canonical operating path | cannot claim owner-approved | cannot claim evidence-backed safety | cannot claim autonomous execution readiness,map to canonical automation or document exception,database:schema | database:insert
97870c3d1875,script,scripts/fetch_index_data.py,database,unknown,high,prepare,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,missing,cannot claim canonical operating path | cannot claim owner-approved | cannot claim evidence-backed safety | cannot claim autonomous execution readiness,map to canonical automation or document exception,database:database | database:insert
cb19172d75ba,script,scripts/fetch_today_options_data.py,"database,configuration,broker_order",prod,critical,blocked,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,missing,cannot claim canonical operating path | cannot claim owner-approved | cannot claim evidence-backed safety | cannot claim autonomous execution readiness,block or require controlled owner review before use,database:Database | database:insert | configuration:configuration | configuration:credentials | broker_order:ORDER | broker_order:Kite
7482eeb2b9e2,script,scripts/find_cross_service_access.py,database,unknown,low,observe,validation_or_reporting,medium,non_canonical_or_unknown,missing_or_unknown,missing,cannot claim canonical operating path | cannot claim owner-approved | cannot claim evidence-backed safety,map to canonical automation or document exception,database:DB
1e58185ed496,script,scripts/find_missing_migrations.py,database,unknown,high,prepare,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,missing,cannot claim canonical operating path | cannot claim owner-approved | cannot claim evidence-backed safety | cannot claim autonomous execution readiness,map to canonical automation or document exception,database:migrations | database:schema | database:create
eb850c06fc02,script,scripts/fix_timezone_data.py,"database,configuration,broker_order","prod,staging,dev",critical,blocked,state_mutation_candidate,high,non_canonical_or_unknown,present,missing,cannot claim canonical operating path | cannot claim evidence-backed safety | cannot claim autonomous execution readiness,block or require controlled owner review before use,database:Database | database:Create | configuration:configuration | broker_order:ORDER
d8d7813965af,script,scripts/fix_timezone_data_all_tables.py,"database,configuration,broker_order",prod,critical,blocked,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,missing,cannot claim canonical operating path | cannot claim owner-approved | cannot claim evidence-backed safety | cannot claim autonomous execution readiness,block or require controlled owner review before use,database:Database | database:Create | configuration:configuration | broker_order:ORDER
8ae6805331c8,script,scripts/generate-nginx-config.py,"database,infrastructure,configuration","prod,staging,dev",critical,blocked,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,missing,cannot claim canonical operating path | cannot claim owner-approved | cannot claim evidence-backed safety | cannot claim autonomous execution readiness,block or require controlled owner review before use,database:insert | infrastructure:nginx | configuration:config
52490be4d6a4,script,scripts/generate_docker_compose.py,"database,infrastructure,configuration,queue_stream","prod,staging,test,dev",critical,blocked,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,block or require controlled owner review before use,database:Database | database:Update | infrastructure:Docker | configuration:configuration | configuration:secrets | configuration:.env | queue_stream:redis
7e397c02beb3,script,scripts/generate_signal_service_compute_inventory.py,database,unknown,high,prepare,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,missing,cannot claim canonical operating path | cannot claim owner-approved | cannot claim evidence-backed safety | cannot claim autonomous execution readiness,map to canonical automation or document exception,database:insert
b47ac095fc98,script,scripts/governance/audit_instrument_registry_migration.py,database,test,low,observe,validation_or_reporting,medium,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved,map to canonical automation or document exception,database:migration
4a26cd2f2194,script,scripts/governance/backfill_marketplace_support_to_support_service.py,"database,queue_stream",unknown,high,prepare,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,map to canonical automation or document exception,database:schema | database:INSERT | queue_stream:queue
dbb12d890500,script,scripts/governance/bootstrap_algo_engine_sdk_contracts_config.py,"database,configuration","prod,staging,test,dev",critical,blocked,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,block or require controlled owner review before use,database:create | configuration:config | configuration:secrets | configuration:.env
11f62a3ea6df,script,scripts/governance/bootstrap_instrument_universe_config.py,"database,configuration","prod,staging,test,dev",critical,blocked,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,block or require controlled owner review before use,database:create | configuration:config | configuration:secrets | configuration:.env
18cf9acb7fd4,script,scripts/governance/bootstrap_internal_order_route_signing.py,"database,configuration,broker_order",prod,critical,blocked,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,missing,cannot claim canonical operating path | cannot claim owner-approved | cannot claim evidence-backed safety | cannot claim autonomous execution readiness,block or require controlled owner review before use,database:create | configuration:config | configuration:secrets | broker_order:order
b84fb1c7b7e8,script,scripts/governance/bootstrap_internal_service_identity_config.py,"database,configuration",prod,critical,blocked,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,missing,cannot claim canonical operating path | cannot claim owner-approved | cannot claim evidence-backed safety | cannot claim autonomous execution readiness,block or require controlled owner review before use,database:create | configuration:config | configuration:secret
74ecfed68dab,script,scripts/governance/bootstrap_model_inference_config.py,"database,configuration","prod,staging,test,dev",critical,blocked,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,block or require controlled owner review before use,database:create | configuration:config | configuration:secrets | configuration:.env
7d1f22311f92,script,scripts/governance/bootstrap_order_service_trading_safety_config.py,"database,configuration,broker_order",prod,critical,blocked,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,missing,cannot claim canonical operating path | cannot claim owner-approved | cannot claim evidence-backed safety | cannot claim autonomous execution readiness,block or require controlled owner review before use,database:create | configuration:config | broker_order:broker | broker_order:order | broker_order:trading
625b25461a5d,script,scripts/governance/bootstrap_support_service_config.py,"database,configuration","prod,staging,test,dev",critical,blocked,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,block or require controlled owner review before use,database:database | database:create | configuration:config | configuration:secrets | configuration:.env
aeef24c4229d,script,scripts/governance/build_guardrail_dashboard.py,"deployment,configuration",staging,high,prepare,ambiguous_operational_access,medium,non_canonical_or_unknown,missing_or_unknown,missing,cannot claim canonical operating path | cannot claim owner-approved | cannot claim evidence-backed safety | cannot claim autonomous execution readiness,map to canonical automation or document exception,deployment:release | configuration:.env
4d36ddd2e9ae,script,scripts/governance/build_signal_service_viability_seed.py,none_detected,unknown,low,observe,no_mutation_detected,low,not_mutation_capable,missing_or_unknown,present,cannot claim owner-approved,assign owner boundary,
bfdc447ef1c2,script,scripts/governance/capture_news_ws_trace.py,"database,infrastructure,broker_order,runtime_shell",prod,medium,recommend,validation_or_reporting,medium,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved,map to canonical automation or document exception,database:database | infrastructure:docker | broker_order:ORDER | runtime_shell:exec
75de998aa5fd,script,scripts/governance/check_calendar_service_runtime_policy.py,none_detected,test,low,observe,no_mutation_detected,low,not_mutation_capable,missing_or_unknown,present,cannot claim owner-approved,assign owner boundary,
e3e586287f7e,script,scripts/governance/check_capability_drift.py,broker_order,unknown,high,prepare,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,map to canonical automation or document exception,broker_order:broker | broker_order:orders
aad8ce98e40a,script,scripts/governance/check_ci_no_silent_failures.py,"deployment,database,infrastructure",test,high,prepare,operational_mutation,high,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,map to canonical automation or document exception,deployment:release | database:alembic | database:create | infrastructure:docker
4977f65a45d8,script,scripts/governance/check_communication_runtime_usage.py,database,test,high,prepare,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,map to canonical automation or document exception,database:migration
8151d421d19e,script,scripts/governance/check_config_key_reuse.py,configuration,test,high,prepare,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,map to canonical automation or document exception,configuration:config
fd790ca52693,script,scripts/governance/check_config_parameter_seeds.py,"database,configuration","prod,staging,dev",critical,blocked,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,missing,cannot claim canonical operating path | cannot claim owner-approved | cannot claim evidence-backed safety | cannot claim autonomous execution readiness,block or require controlled owner review before use,database:insert | configuration:config
da7e58684f57,script,scripts/governance/check_config_service_runtime_policy.py,configuration,unknown,high,prepare,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,map to canonical automation or document exception,configuration:config
90bd17ea3a8a,script,scripts/governance/check_cross_service_boundary_integrity.py,database,test,high,prepare,state_mutation_candidate,high,non_canonical_or_unknown,present,present,cannot claim canonical operating path | cannot claim autonomous execution readiness,map to canonical automation or document exception,database:schema | database:update
622710656218,script,scripts/governance/check_deprecated_config_keys_usage.py,"database,configuration",unknown,low,observe,validation_or_reporting,medium,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved,map to canonical automation or document exception,database:migrations | configuration:config
827127575df5,script,scripts/governance/check_env_config_completeness.py,configuration,"prod,staging,test,dev",medium,recommend,validation_or_reporting,medium,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved,map to canonical automation or document exception,configuration:config | configuration:secret
d899037449ba,script,scripts/governance/check_instrument_registry_runtime_access.py,none_detected,unknown,low,observe,no_mutation_detected,low,not_mutation_capable,missing_or_unknown,missing,cannot claim owner-approved | cannot claim evidence-backed safety,assign owner boundary,
7cf076f11d40,script,scripts/governance/check_migration_bootstrap_audit.py,"deployment,database",unknown,high,prepare,operational_mutation,high,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,map to canonical automation or document exception,deployment:deploy | database:psql | database:migrations | database:database | database:create
e4e162dcf367,script,scripts/governance/check_no_legacy_ticker_v2_strings.py,ai_agent,unknown,low,observe,validation_or_reporting,medium,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved,map to canonical automation or document exception,ai_agent:agent
7cb57f8ef37e,script,scripts/governance/check_public_schema_ddl.py,database,unknown,low,observe,validation_or_reporting,medium,non_canonical_or_unknown,missing_or_unknown,missing,cannot claim canonical operating path | cannot claim owner-approved | cannot claim evidence-backed safety,map to canonical automation or document exception,database:alembic | database:migration | database:schema
6e4730ee9090,script,scripts/governance/check_runtime_hardcoding_hygiene.py,queue_stream,test,medium,recommend,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved,map to canonical automation or document exception,queue_stream:redis
190fb46df77c,script,scripts/governance/check_runtime_public_schema_usage.py,"database,infrastructure","prod,test",critical,blocked,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,block or require controlled owner review before use,database:migration | database:schema | infrastructure:docker
c93bf2047aa3,script,scripts/governance/check_service_url_resolution_policy.py,"configuration,queue_stream",test,high,prepare,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,map to canonical automation or document exception,configuration:config | queue_stream:redis
a67122ed693f,script,scripts/governance/check_ticker_runtime_naming.py,"infrastructure,configuration","prod,test",medium,recommend,validation_or_reporting,medium,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved,map to canonical automation or document exception,infrastructure:docker | configuration:config
883cb26b60f4,script,scripts/governance/check_tracker_done_hashes.py,none_detected,unknown,low,observe,no_mutation_detected,low,not_mutation_capable,missing_or_unknown,missing,cannot claim owner-approved | cannot claim evidence-backed safety,assign owner boundary,
bb0117b564be,script,scripts/governance/collect_runtime_probe_actual_vs_expected.py,broker_order,unknown,high,prepare,ambiguous_operational_access,medium,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,map to canonical automation or document exception,broker_order:order
ed6666943eab,script,scripts/governance/escalate_cds_readiness.py,none_detected,prod,low,observe,no_mutation_detected,low,not_mutation_capable,missing_or_unknown,present,cannot claim owner-approved,assign owner boundary,
f92c067dfd65,script,scripts/governance/evaluate_kpi_targets.py,configuration,staging,high,prepare,ambiguous_operational_access,medium,non_canonical_or_unknown,missing_or_unknown,missing,cannot claim canonical operating path | cannot claim owner-approved | cannot claim evidence-backed safety | cannot claim autonomous execution readiness,map to canonical automation or document exception,configuration:.env
dc4355f46c1f,script,scripts/governance/export_signal_service_matrix_baseline.py,database,unknown,high,prepare,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,map to canonical automation or document exception,database:insert
349db3b73ea6,script,scripts/governance/generate_capital_attribution_observability_snapshot.py,"database,infrastructure,configuration,broker_order,runtime_shell","prod,staging",medium,recommend,validation_or_reporting,medium,non_canonical_or_unknown,missing_or_unknown,missing,cannot claim canonical operating path | cannot claim owner-approved | cannot claim evidence-backed safety,map to canonical automation or document exception,database:DB | infrastructure:docker | configuration:config | broker_order:order | runtime_shell:exec
7c2148affc02,script,scripts/governance/generate_env_ports_files.py,configuration,"prod,staging,test,dev",medium,recommend,validation_or_reporting,medium,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved,map to canonical automation or document exception,configuration:config
8bce34bfbf95,script,scripts/governance/generate_env_secret_artifacts.py,configuration,"staging,test,dev",low,observe,validation_or_reporting,medium,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved,map to canonical automation or document exception,configuration:config | configuration:secrets | configuration:encrypted
4ac7b624e366,script,scripts/governance/generate_final_gap_report.py,none_detected,prod,low,observe,no_mutation_detected,low,not_mutation_capable,missing_or_unknown,missing,cannot claim owner-approved | cannot claim evidence-backed safety,assign owner boundary,
743b9e22dd51,script,scripts/governance/generate_release_evidence_index.py,deployment,prod,low,observe,validation_or_reporting,medium,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved,map to canonical automation or document exception,deployment:release
e4a6e8c06292,script,scripts/governance/generate_release_evidence_manifest.py,deployment,unknown,low,observe,validation_or_reporting,medium,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved,map to canonical automation or document exception,deployment:release
476c2014a8b7,script,scripts/governance/generate_trading_safety_dashboard_snapshot.py,"database,configuration,broker_order",prod,critical,blocked,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,block or require controlled owner review before use,database:update | configuration:Secret | broker_order:trading
23e61c0167f7,script,scripts/governance/import_broker_statement.py,"database,broker_order",unknown,high,prepare,ambiguous_operational_access,medium,non_canonical_or_unknown,missing_or_unknown,missing,cannot claim canonical operating path | cannot claim owner-approved | cannot claim evidence-backed safety | cannot claim autonomous execution readiness,map to canonical automation or document exception,database:database | broker_order:broker | broker_order:trading
b385215899fb,script,scripts/governance/mf_constituent_coverage_diagnostics.py,"database,broker_order",prod,high,prepare,ambiguous_operational_access,medium,non_canonical_or_unknown,missing_or_unknown,missing,cannot claim canonical operating path | cannot claim owner-approved | cannot claim evidence-backed safety | cannot claim autonomous execution readiness,map to canonical automation or document exception,database:database | broker_order:ORDER
c112b075f094,script,scripts/governance/probe_live_optionability.py,"infrastructure,configuration,broker_order",prod,high,prepare,ambiguous_operational_access,medium,non_canonical_or_unknown,missing_or_unknown,missing,cannot claim canonical operating path | cannot claim owner-approved | cannot claim evidence-backed safety | cannot claim autonomous execution readiness,map to canonical automation or document exception,infrastructure:docker | configuration:Config | configuration:.Env | broker_order:broker | broker_order:kite
1e4d0ac4650d,script,scripts/governance/reconcile_marketplace_support_tickets.py,none_detected,prod,low,observe,no_mutation_detected,low,not_mutation_capable,missing_or_unknown,missing,cannot claim owner-approved | cannot claim evidence-backed safety,assign owner boundary,
c09ddbd3b3e5,script,scripts/governance/report_config_seed_key_families.py,"database,configuration",unknown,high,prepare,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,missing,cannot claim canonical operating path | cannot claim owner-approved | cannot claim evidence-backed safety | cannot claim autonomous execution readiness,map to canonical automation or document exception,database:insert | configuration:config
33400c10d2b9,script,scripts/governance/report_env_code_parity.py,"infrastructure,configuration","prod,staging,dev",medium,recommend,validation_or_reporting,medium,non_canonical_or_unknown,missing_or_unknown,missing,cannot claim canonical operating path | cannot claim owner-approved | cannot claim evidence-backed safety,map to canonical automation or document exception,infrastructure:docker | configuration:config
85cc4ee78234,script,scripts/governance/run_algo_engine_runtime_certification.py,none_detected,unknown,low,observe,no_mutation_detected,low,not_mutation_capable,missing_or_unknown,present,cannot claim owner-approved,assign owner boundary,
eb453a5bbd1a,script,scripts/governance/run_anchored_vwap_runtime_probe.py,"database,configuration",unknown,high,prepare,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,map to canonical automation or document exception,database:delete | configuration:Secret
5fe180aaf2ab,script,scripts/governance/run_capital_attribution_certification.py,none_detected,prod,low,observe,no_mutation_detected,low,not_mutation_capable,missing_or_unknown,present,cannot claim owner-approved,assign owner boundary,
56cd95fe9836,script,scripts/governance/run_channel_services_pilot_beta.py,"database,infrastructure,configuration,runtime_shell","prod,staging,test",critical,blocked,state_mutation_candidate,high,non_canonical_or_unknown,present,present,cannot claim canonical operating path | cannot claim autonomous execution readiness,block or require controlled owner review before use,database:DELETE | infrastructure:docker | configuration:config | configuration:Secret | configuration:.Env | runtime_shell:exec
a098a6fd39d4,script,scripts/governance/run_context_runtime_e2e_suite.py,configuration,unknown,high,prepare,ambiguous_operational_access,medium,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,map to canonical automation or document exception,configuration:secret
96a07e8629c5,script,scripts/governance/run_cross_asset_derivatives_smoke.py,"infrastructure,configuration",prod,high,prepare,ambiguous_operational_access,medium,non_canonical_or_unknown,missing_or_unknown,missing,cannot claim canonical operating path | cannot claim owner-approved | cannot claim evidence-backed safety | cannot claim autonomous execution readiness,map to canonical automation or document exception,infrastructure:docker | configuration:Config | configuration:.Env
8494095d2cfa,script,scripts/governance/run_cross_service_algo_order_refactor_e2e.py,"database,configuration,broker_order",unknown,high,prepare,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,map to canonical automation or document exception,database:delete | configuration:Secret | broker_order:orders | broker_order:Trading
9ffefc9c6fc4,script,scripts/governance/run_cross_service_contra_replay_e2e.py,"database,infrastructure,configuration,broker_order,queue_stream",prod,critical,blocked,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,block or require controlled owner review before use,database:delete | infrastructure:docker | configuration:Secret | broker_order:orders | broker_order:Trading | queue_stream:redis
1e052e1c815e,script,scripts/governance/run_cross_service_contra_replay_paper_e2e.py,"database,infrastructure,configuration,broker_order,queue_stream,runtime_shell",prod,critical,blocked,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,block or require controlled owner review before use,database:delete | infrastructure:docker | configuration:config | configuration:Secret | broker_order:ORDER | broker_order:trading | queue_stream:redis | runtime_shell:exec
43f5e9e7966d,script,scripts/governance/run_execution_manual_order_probe.py,"database,configuration,broker_order,ai_agent",unknown,high,prepare,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,map to canonical automation or document exception,database:DELETE | configuration:Secret | broker_order:broker | broker_order:order | ai_agent:codex
559d73b4134b,script,scripts/governance/run_failure_injection_drills.py,none_detected,"prod,staging,test",low,observe,no_mutation_detected,low,not_mutation_capable,missing_or_unknown,present,cannot claim owner-approved,assign owner boundary,
9d0a4a16e3e4,script,scripts/governance/run_fo_snapshot_hydrator_health_report.py,"infrastructure,runtime_shell",unknown,high,prepare,ambiguous_operational_access,medium,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,map to canonical automation or document exception,infrastructure:docker | runtime_shell:exec
c1e19663ec36,script,scripts/governance/run_governance_bootstrap_checks.py,"deployment,infrastructure","prod,staging,test,dev",critical,blocked,operational_mutation,high,non_canonical_or_unknown,present,present,cannot claim canonical operating path | cannot claim autonomous execution readiness,block or require controlled owner review before use,deployment:deployment | deployment:Release | infrastructure:docker
c674c6d07f54,script,scripts/governance/run_grouped_metrics_live_pack.py,"database,infrastructure,configuration,broker_order",prod,critical,blocked,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,block or require controlled owner review before use,database:delete | infrastructure:docker | configuration:config | configuration:Secret | broker_order:order
c7d4bfe7a47c,script,scripts/governance/run_instrument_universe_canary.py,none_detected,unknown,low,observe,no_mutation_detected,low,not_mutation_capable,missing_or_unknown,present,cannot claim owner-approved,assign owner boundary,
f53024c35933,script,scripts/governance/run_market_open_live_certification.py,"deployment,database,infrastructure,configuration,broker_order,queue_stream","prod,staging,test,dev",critical,blocked,operational_mutation,high,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,block or require controlled owner review before use,deployment:release | database:update | infrastructure:docker | configuration:Secret | broker_order:broker | broker_order:order | queue_stream:streams
42463c9eab23,script,scripts/governance/run_option_query_live_session.py,"infrastructure,runtime_shell",prod,high,prepare,ambiguous_operational_access,medium,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,map to canonical automation or document exception,infrastructure:docker | runtime_shell:exec
3642361f7a44,script,scripts/governance/run_order_projection_resiliency_drill.py,"database,broker_order,queue_stream","prod,staging,test",critical,blocked,state_mutation_candidate,high,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,block or require controlled owner review before use,database:insert | broker_order:order | queue_stream:Redis
73b8fe108853,script,scripts/governance/run_order_service_live_policy_matrix.py,"configuration,broker_order",unknown,high,prepare,ambiguous_operational_access,medium,non_canonical_or_unknown,missing_or_unknown,present,cannot claim canonical operating path | cannot claim owner-approved | cannot claim autonomous execution readiness,map to canonical automation or document exception,configuration:config | configuration:Secret | broker_order:orders | broker_order:Trading
